name,page,text
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,145,"Verslag woordvoerdersoverleg 29 april 2021, nr 15

Mededelingen

De gezamenlijke VoRa/WVO presentatie over WOB/WOO/art.68 GW is verplaatst naar
donderdag 20 mei, aanvang 11.00 uur. Het WVO ontvangt hiervoor een uitnodiging van de VoRa.
Aansluitend aan dit overleg vindt het WVO plaats, daarvoor wordt een aparte WebEX-link
verzonden.

Tijdens het WVO van 27 mei verzorgt VWS een presentatie over ‘corona vaccinatie
communicatie’. Details volgen.

Volgende week is er geen MR en dus ook geen WVO.

Eerstvolgend WVO is (vanwege Hemelvaart) op dinsdag 11 mei om 13.00 uur.

Aanstaande zondag is er een Catshuisberaad om 10.00 uur. Afhankelijk van besluitvorming over
het wel/niet nemen van stap 2 uit het openingsplan en besluitvorming over reizen/reisadviezen
vindt maandag 3 mei mogelijk een persconferentie plaats.

Het uitgestelde debat over toegangstesten vindt plaats op 3 of 6 mei.

WOB-verzoeken en persvragen

Nav berichtgeving van102® _1Vandaag (en anderen, waaronder Adformatie) over het jaarlijkse

fte-overzicht wordt de vraag besproken of het raadzaam is proactief te communiceren over de
werkzaamheden en de reikwijdte van een COM afdeling. In de VoRa is hier vanmorgen ook kort
bij stil gestaan. Eventuele vervolgacties worden gezamenlijk opgepakt.

EZK, VWS en AZ hebben een WOB-verzoek ontvangen over Halix. Timing van beantwoording
wordt onderling afgestemd.

Diverse departementen hebben een verzoek ontvangen voor een gesprek met een
topambtenaar voor het nieuwe NPO programma ‘wat verdienen ze” BZK heeft het verzoek ook
met de ABD gedeeld. Deelname is de individuele keuze van ieder departement.

Overig

I&W geeft aan dat Î0-2e en Î0-2e deze week voor het laatst als
woordvoerder aan de slag zijn voor het departement. 10-28 wordt bestuursadviseur bij I&W en
10.2e start als woordvoerder van de Delta Commissaris.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,146,"Verslag woordvoerdersoverleg 11 mei 2021, nr 16

Mededelingen

- 10.2e is vorige week gestart bij IenW als woordvoerder van minister Van
Nieuwenhuizen. Volgende week starten 10.2e (ook als woordvoerder van minister
Van Nieuwenhuizen) en 10.2e (persvoorlichter).

- De gezamenlijke VoRa/WVO presentatie over WOB/WOO/art.68 GW vindt plaats op donderdag 20
mei, aanvang 11.00 uur. Het WVO ontvangt hiervoor een uitnodiging van de VoRa. Aansluitend
aan dit overleg vindt het WVO plaats, daarvoor wordt een aparte WebEX-link verzonden.

-Tijdens het WVO van 27 mei verzorgen Î0-2e en102e 102e van VWS een presentatie over
‘corona vaccinatie communicatie’.

WOB-verzoeken en persvragen

- Alle departementen is om een zienswijze gevraagd rond het WOB-verzoek van Argos over de
notulen van de VoRa met betrekking tot coronacommunicatie. Het besluit gaat naar verwachting
begin volgende week uit.

- 1Vandaag zendt donderdag een item uit over de stijging van het aantal fte bij de directies
communicatie onder Ruttelll. Naar aanleiding van eerdere berichtgeving van 1Vandaag over de
jaarlijkse fte telling zijn Kamervragen gesteld (SP) aan BZK/VWS en AZ.

Overig

-FIN vraagt OCenW en VWS om contactpersoon voor woordvoering rond verantwoordingsdag door
te geven. Graag per mail aan Î02e

-Per 21 mei wordt na afloop van de MR ook een korte annotatie bij de besluitenlijst openbaar
gemaakt.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,147,"Verslag woordvoerdersoverleg 20 mei 2021, nr. 17

Mededelingen

- OC&W heeft een vacature voor een persvoorlichter, schaal 11.

- Naar aanleiding van berichtgeving in NRC over het gebruik van fake-accounts door ambtenaren,
wijst BZK departementen erop intern goed te checken of dit aan de orde is, specifiek bij
newsrooms.

- Vanaf morgen vindt de MR weer fysiek plaats. Woordvoering bijgesloten.

WOB-verzoeken en persvragen
- Besluit op WOB-verzoek Argos mbt verslagen VoRa over coronacommunicatie gaat naar
verwachting morgen uit.

Corona

- Na afloop CH overleg op zaterdag is uitloop voorzien met minister Slob over loslaten 1,5 meter
maatregelen in VO. Besluitvorming nog niet rond.

- 25 mei is persconferentie voorzien met FIN/EZK/SZW over verlenging steunpakket

++

Persbericht en Q&A mbt herstart fysieke MR

Vanaf vrijdag 21 mei vinden de vergaderingen van de ministerraad, de onderraden en
ministeriële commissies weer fysiek plaats. De minister-president heeft daartoe besloten in
het licht van de verbeterende situatie rond de verspreiding van corona.

Deelnemers aan deze vergaderingen wordt geadviseerd te voren een zelftest te doen.
Vanzelfsprekend worden tijdens de vergaderingen de geldende basisregels om de
verspreiding van corona tegen te gaan strikt in acht genomen.

Na afloop van deze ministerraad zal ook worden gestart met het openbaar maken van een
geannoteerde besluitenlijst. Daarin staat meer informatie over de genomen

ministerraadsbesluiten.

Waarom vindt de MR nu weer fysiek plaats”?

- Eind maart (25 maart) heeft de minister-president besloten de vergaderingen van de
ministerraad ‘voorlopig via communicatietechnologie te laten plaatsvinden’.

- Daarbij speelde een rol dat in die periode bij enkele bewindspersonen besmettingen
waren vastgesteld.

- Dit besluit werd uit voorzorg genomen. Volgens de coronarichtlijnen mochten de
vergaderingen van de ministerraad toen en dus ook nu worden gehouden.

- In het licht van de verbeterende situatie t.a.v. de verspreiding van corona heeft de
minister-president besloten dat de vergaderingen vanaf deze week weer fysiek
plaatsvinden.

- Vanzelfsprekend worden de geldende basisregels om de verspreiding van corona
tegen te gaan strikt in acht genomen.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,148,"Waarom zelftesten?

- Alle bewindslieden en ambtenaren die deelnemen aan onderraden of de ministerraad
worden geadviseerd een sneltest af te nemen.

- Als de zelftest een positieve uitslag geeft, zal de betrokken bewindspersoon of
ambtenaar een PCR-test doen.

Is de zelftest verplicht of is het alleen een advies?

- Het is een advies.

- Elk ministerie beschikt over zelftesten die door de bewindspersonen kunnen worden
gebruikt.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,149,"Verslag woordvoerdersoverleg 27 mei 2021, nr. 18

In memoriam

We hebben met elkaar stil gestaan bij het plotselinge overlijden van 102e sen zeer
gewaardeerd collega die de afgelopen 11 jaar als interim-woordvoerder uit de externe pool
werkzaam is geweest op diverse departementen. Velen van ons hebben intensief en fijn met hem
samengewerkt. Een bescheiden vakman. Het is maar moeilijk te bevatten dat hij er niet meer is.
De uitvaart vindt plaats in besloten kring. Steunbetuigingen zijn echter zeer welkom en
kunnen naar het correspondentieadres worden gestuurd (zie bijgesloten kennisgeving).
A.s. zaterdag verschijnt er namens de VoRa een advertentie in de NRC.

Presentatie: Vaccinatie communicatie (10-2e enf02e 102e
102e enl02e geven een korte toelichting op de communicatiestrategie rond vaccineren.
Presentatie bijgesloten.

Mededelingen
- _ Vorige week is voor de eerste keer de geannoteerde besluitenlijst MR openbaar gemaakt. Dit

heeft nauwelijks tot publiciteit geleid. Oproep aan alle departementen om teksten voor de
annotatie van de besluitenlijst en een eventueel bijbehorend persbericht goed op elkaar af te
stemmen.

-_ Bij OCenW start Î02e per 1 juli als woordvoerder. Hij volgt 10-2e op.

WOB-verzoeken en persvragen
-_ LNV merkt op dat er weer diverse vragen rond het stikstofdossier worden gesteld. 10-2e is

beschikbaar voor afstemming en advies.

Corona
- _ Vanmiddag om 1600 uur persco door EZK/FIN/SZW over verlenging steunpakketten.
-__ Bij besluitvorming in de MCC op vrijdagochtend, over het wel/niet zetten van stap 3 per 5
juni, is een persconferentie voorzien om 19.00 uur.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,150,"Verslag woordvoerdersoverleg 3 juni 2021, nr. 19

Mededelingen
- Op 21 juni organiseert de VoRa van 14.00 - 18.00 uur een werksessie ‘alles begint met

contact’. Doel is die middag een (opzet van een) handreiking te maken over hoe ‘contact met
de burger’ invulling kan krijgen. Graag betrekt de VoRa ook een aantal woordvoerders bij deze
sessie. Aanmelden kan bij 10.2e 10.2e mininv.nl.

WOB-verzoeken en persvragen

-__ FIN heeft een WOB verzoek ontvangen mbt de affaire Van Lienden/mondkapjes. FIN stemt af
met VWS.

-__ OCenW heeft een WOB verzoek van het FD ontvangen mbt alle contacten van het
onderwijsveld (Universiteit, HBO, MBO, VO) met China. OCenW deelt met BZ.

Corona

- __ Binnen NKC wordt vast nagedacht over de zomerplanning mbt overleg en persmomenten. NKC
lijkt voorlopig tot 1 september door te lopen, daarna volgt ‘warme overdracht’ naar
departementen.

-_ 102e licht het aangepaste werkbezoekenregime toe. Zie bijgesloten.

- vrijdag 11 juni vindt een coronapersconferentie voor jongerenmedia (13-18 en 18-30 jaar)
plaats met MP en De Jonge. Uitvraag via AZ conform reguliere persconferentie. Genodigd zijn
oa Slam! Funx en NOS op 3.

Divers

- De openbaarmaking van de annotatie van de besluitenlijst MR heeft tot nu toe voor zover
bekend geen extra mediavragen of - berichtgeving opgeleverd.

- _ BZK heeft uitgezocht welke afspraken precies gelden bij het openbaarmaken van WOB-
besluiten en of het nog steeds mogelijk is om de indiener van het WOB-verzoek 24 uur
‘voorsprong’ te geven alvorens het besluit voor iedereen openbaar wordt gemaakt. Antwoord
BZK:

o Ons is niet bekend dat een kleine voorsprong niet meer zou mogen, beetje ‘gentleman'’s
agreement’ van paar dagen.

o Eris wel over gesproken dat het goed zou zijn om Kamerleden van het desbetreffende
onderwerp een seintje te geven dat stukken online komen te staan zodat ze niet verrast
worden door berichtgeving in de media.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,151,"Verslag woordvoerdersoverleg 10 juni 2021, nr. 20

Vacatures

- _J&V meldt een vacature coördinerend woordvoerder asiel en migratie (S13).

- _EZK meldt een vacature woordvoerder (S12/13).

- __ OCW meldt een vacature persvoorlichter (S11) en adviseur publieke optredens (S10).

Woordvoerder van de toekomst

- 102e kondigt aan dat een aantal ‘inspiratiesessies’ voor woordvoerders wordt
georganiseerd. Het programma wordt opgezet door de VoRa in samenwerking met de Academie.
De bijeenkomsten zullen plaatsvinden op woensdagen en/of donderdagen (tussen 15.00 en
18.00 uur). Aanvullende informatie komt binnenkort beschikbaar.

Ministerraad

- Het openbaar maken van de agenda en de geannoteerde besluitenlijst heeft vooralsnog niet tot
veel vragen geleid. Morgen staat een punt op de agenda zonder nadere toelichting. In algemene
zin gelden enkele uitzonderingen op de openbaarmaking, zoals de nationale veiligheid,
bedrijfsbelangen, de buitenlandse betrekkingen en de privacy. In die gevallen kan worden
besloten om de inhoud van een agendapunt niet te openbaren.

10.2e zal een woordvoeringslijn met de collega’s delen ivm de agendering van
het proces begroting 2022.

Overig

- 102e antwoordt op vragen over de persbegeleiding als de MR in het Catshuis plaatsvindt
(ivm renovatie Binnenhof) dat AZ op een later moment zal verhuizen omdat nog geen vergunning
voor de bouw op het Catshuisterrein is afgegeven.

- [loze meldt dat 10-2e morgen tbv RTL Boulevard rond de MR interviews met
bewindspersonen afneemt over de ‘Oranjekoorts’.

- 02e bevestigt desgevraagd dat het nog steeds wordt gewaardeerd als

bewindspersonen na vaccinatie een berichtje op social media plaatsen.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,152,"Verslag woordvoerdersoverleg 17 juni 2021, nr. 21

Mededelingen

In de VoRa is vanochtend ter kennisneming een notitie verspreid over de eerder aangekondigde
‘inspiratiessessies voor woordvoerders.’ De eerste bijeenkomst is op 9 september.
Woordvoerders die hiervoor belangstelling hebben kunnen contact opnemen met hun directeur
communicatie.

Op 21 juni start de eerste bijeenkomst van het VoRa-programma ‘Alles begint bij contact’. Er is
nog ruimte voor woordvoerders, persvoorlichters en communicatieadviseurs om daaraan deel te
nemen.

De RVD heeft een korte procedurele notitie opgesteld ter voorbereiding op de kabinetswissel.
Het stuk is uitgereikt in de VoRa. Nadat de informatieperiode is afgerond en de formatieperiode
start volgt een update van de plv DG RVD.

10.2e meldt dat zij voor de laatste keer aanwezig is in het WVO. Zij start binnenkort in
een nieuwe functie bij DVB. Het WVO feliciteert haar met deze nieuwe stap in haar carrière en
wenst haar veel succes.

WOB-verzoeken

ezk 102e meldt een WOB-verzoek van Masters IQ over de kosten van
overheidscampagnes. Zij zal hierover contact opnemen met DPC.

Argos heeft een aanvullend WOB-verzoek gedaan over de bespreking van Covid in de VoRa. Het
nieuwe verzoek heeft betrekking op de periode vanaf 10 maart 2021.

AZ heeft vandaag het WOB-verzoek van de Volkskrant beantwoord over de interne
correspondentie binnen AZ over Covid.

Persvraag

BZ heeft van de Volkskrant een enquête ontvangen over het thuiswerkregime van BZ en de
geleidelijke terugkeer naar de werkplek. BZ zal voor de beantwoording contact opnemen met
BZK (10-2e

Overig
10.2e geeft een korte toelichting op de voorbereidingen voor de persconferentie
vrijdagavond.
I&w (10:2e vraagt of woordvoerders een rondleiding kunnen krijgen in het nieuwe gebouw

van de Tweede Kamer. RVD gaat dit na.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,153,"Verslag woordvoerdersoverleg 24 juni 2021, nr. 22

Mededelingen
- geen.

WOB-verzoeken

- Meerdere departementen hebben WOB-verzoek ontvangen van Nieuwsuur/Î0-2e mbt
Covid-19. WOB-verzoek is omvangrijk. Onder andere in het WOB-coördinatoren overleg wordt
besproken hoe hiermee om te gaan.

-__ Besluit op WOB-verzoek aan BZ over documentaire Kaag bij de VPRO gaat komende week uit.
OCenW betrokken.

Persvraag
- Veel vragen over de ‘corona checkapp’ die vandaag is uitgebreid. App is overbelast en soms
blijken gegevens (nog) niet goed verwerkt.

Overig

-__ Vrijdag organiseren I&W, BZ en NKC een achtergrondbriefing over ‘reizen’ en alle voorwaarden
die daarbij komen kijken.

- 102e roept iedereen op om vervangers toe te voegen aan de (corona)woordvoerders app om
zeker te stellen dat ook gedurende het reces alle departementen goed zijn aangehaakt.

- laatste MR voor het zomerreces is op 9 juli, eerst MR na het reces op vrijdag 13 augustus. Laatste
uitvraag communicatiekalender is voor de MR van 2 juli. Voor de MR van 9 juli is er geen
kalender voorzien.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,154,"Verslag woordvoerdersoverleg 1 juli 2021, nr. 23

Mededelingen

geen.

WOB-verzoeken

Aanstaande maandag wordt in portefeuillehouders overleg met SGO gesproken over het
stuwmeer aan Wob-verzoeken bij VWS over corona.

Kort stilgestaan bij WOB-verzoek aan BZ over de VPRO documentaire van Kaag en bij het WOB
verzoek over pulsvisserij. Oproep aan allen om WOB-verzoeken zoveel mogelijk met elkaar te
blijven delen, ook als deze alleen aan 1 departement zijn gesteld.

Persvraag

In de woordvoerders app (en ook 1-op-1) is veel contact en overleg geweest over de enquête van
de Volkskrant over thuiswerken/terug naar kantoor en of deze vraag nu wel/niet door BZK werd
gecoördineerd. BZK heeft een algemeen antwoord aan de Volkskrant gegeven. Anne checkt of
daarin is meegenomen dat departementen om verschillende redenen hier anders mee om gaan.
De keuze om wel/niet mee te werken aan de enquête was aan ieder departement afzonderlijk
omdat het om specifieke vragenlijsten per pand ging.

Overig

Vandaag is rapport van het adviescollege dialooggroep slavernijverleden aangeboden aan
minister Ollongren.

BZK geeft een korte toelichting op het feit dat vanaf vandaag het kabinet bij de toezending van
stukken over wetgeving en beleid aan de Eerste en Tweede Kamer ook de departementale
beslisnota’s openbaar maakt. Daarmee wil het kabinet voor parlement, pers en publiek beter
inzichtelijk maken wat de afwegingen zijn achter het besluit.

10.28 meldt dat het NKC in ieder geval tot 1 september actief blijft, zij het met minder mensen.
Tussen 9 juli en 9 augustus vindt er iedere maandag een bwo plaats op AZ. Na afloop staat een
bewindspersoon (De Jonge, MP, Van Ark of Grapperhaus) de media te woord. Daarnaast worden
ministeries in die periode gevraagd input te leveren voor een weekoverzicht.

RVD probeert in afstemming met RVB mid augustus een rondleiding te organiseren voor
woordvoerders in het nieuwe Kamergebouw.
"
